Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 112129882 events and 17471744 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
22,net.bytebuddy.jar.asm.signature.SignatureWriter.visitBaseType:140
22,rx.observers.TestSubscriber.onNext:276
22,net.bytebuddy.implementation.Implementation$Context$Default$AccessorMethod.<init>:1128
22,net.bytebuddy.implementation.auxiliary.AuxiliaryType$NamingStrategy$SuffixingRandom.name:103
21,net.bytebuddy.implementation.Implementation$Context$Default.cache:880
20,net.bytebuddy.utility.CompoundList.of:43
20,net.bytebuddy.utility.CompoundList.of:62
17,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.compile:566
16,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.prepend:120
16,net.bytebuddy.description.type.TypeDefinition$SuperClassIterator.next:308
16,net.bytebuddy.implementation.auxiliary.MethodCallProxy$ConstructorCall$Appender.apply:294
15,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default.extractConstructors:196
15,net.bytebuddy.matcher.ElementMatchers.anyOf:349
15,net.bytebuddy.implementation.bytecode.member.MethodVariableAccess$MethodLoading.apply:237
15,net.bytebuddy.jar.asm.Type.getConstructorDescriptor:537
15,net.bytebuddy.jar.asm.ByteVector.enlarge:355
14,net.bytebuddy.dynamic.Transformer$Compound.<init>:630
14,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.<init>:113
14,net.bytebuddy.dynamic.scaffold.subclass.SubclassDynamicTypeBuilder.applyConstructorStrategy:235
14,com.github.davidmoten.rtreemulti.Visualizer.getNodeDepthsSortedByDepth:67
14,net.bytebuddy.matcher.CollectionOneToOneMatcher.matches:54
13,com.github.davidmoten.rtreemulti.RTree.delete:521
13,net.bytebuddy.matcher.LatentMatcher$Disjunction.resolve:306
13,com.github.davidmoten.rtreemulti.RTreeTest$2.leaf:767
12,net.bytebuddy.jar.asm.signature.SignatureWriter.visitParameterType:114
12,net.bytebuddy.implementation.attribute.FieldAttributeAppender$ForInstrumentedField.apply:144
12,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.resolve:978
11,com.github.davidmoten.rtreemulti.NodePosition.toString:36
10,net.bytebuddy.implementation.FieldAccessor$FieldNameExtractor$ForBeanProperty.resolve:344
10,com.github.davidmoten.rtreemulti.Iterables.isEmpty:99
10,net.bytebuddy.implementation.auxiliary.MethodCallProxy.fieldName:145
10,net.bytebuddy.implementation.auxiliary.MethodCallProxy.extractFields:127
10,com.github.davidmoten.rtreemulti.internal.util.BoundedPriorityQueue.asOrderedList:87
9,com.github.davidmoten.guavamini.Preconditions.checkArgument:25
9,net.bytebuddy.description.method.MethodList$AbstractBase.asTokenList:68
9,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.make:127
9,net.bytebuddy.matcher.ElementMatchers.erasures:605
9,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.<init>:449
9,net.bytebuddy.TypeCache$SimpleKey.<init>:419
9,net.bytebuddy.matcher.CollectionErasureMatcher.matches:51
9,org.davidmoten.kool.internal.operators.stream.Take$1.next:35
8,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.analyze:594
6,net.bytebuddy.implementation.Implementation$Context$Default.getAuxiliaryTypes:873
6,net.bytebuddy.dynamic.scaffold.MethodRegistry$Default$Compiled.getInstrumentedMethods:989
5,com.github.davidmoten.rtreemulti.SplitterRStarTest.testGetPairs:19
5,com.github.davidmoten.rtreemulti.RTreeTest.testVisualizerWithGreekData:474
4,net.bytebuddy.dynamic.scaffold.MethodGraph$Simple.listNodes:1829
4,com.github.davidmoten.rtreemulti.RTreeTest.testSearchEmptyTreeIteratorNextThrows:61
4,net.bytebuddy.implementation.Implementation$Context$Default.registerAccessorFor:825
4,net.bytebuddy.implementation.auxiliary.MethodCallProxy$PrecomputedMethodGraph.<init>:192
4,net.bytebuddy.implementation.Implementation$Context$Default.register:861
3,com.github.davidmoten.guavamini.Preconditions.checkNotNull:14
3,org.davidmoten.kool.internal.operators.stream.Take$1.hasNext:30
2,com.github.davidmoten.guavamini.Preconditions.checkArgument:20
2,com.github.davidmoten.rtreemulti.RTreeTest.testIterableDeletion:231
2,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store$Graph.listNodes:1721
2,com.github.davidmoten.rtreemulti.Node$MockitoMock$358758916$auxiliary$PgragWnj.<clinit>:0
1,net.bytebuddy.description.method.ParameterList$ForLoadedExecutable$Dispatcher$ForJava8CapableVm.<clinit>:0
1,net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$Dispatcher$ForJava8CapableVm.<clinit>:0
1,net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Dispatcher.<clinit>:2410
1,net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator.<clinit>:3146
1,net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$ForJava7CapableVm.<init>:5587
1,com.github.davidmoten.rtreemulti.ImageSaverTest$1.call:30
1,com.github.davidmoten.rtreemulti.ImageSaver.run:32
1,org.davidmoten.kool.Stream$3.accept:356
1,net.bytebuddy.dynamic.loading.ClassInjector$UsingReflection$Dispatcher$CreationAction.<clinit>:446
1,net.bytebuddy.utility.JavaModule$Dispatcher$CreationAction.<clinit>:256
1,net.bytebuddy.utility.JavaModule$Dispatcher$Disabled.<clinit>:481
1,net.bytebuddy.implementation.bind.annotation.BindingPriority$Resolver.<clinit>:61
1,net.bytebuddy.implementation.bind.DeclaringTypeResolver.<clinit>:30
1,net.bytebuddy.implementation.bind.ArgumentTypeResolver.<clinit>:49
1,net.bytebuddy.implementation.bind.MethodNameEqualityResolver.<clinit>:34
1,net.bytebuddy.implementation.bind.ParameterLengthResolver.<clinit>:29
1,net.bytebuddy.implementation.bind.annotation.Argument$Binder.<clinit>:151
1,net.bytebuddy.implementation.bind.annotation.AllArguments$Binder.<clinit>:131
1,net.bytebuddy.implementation.bind.annotation.Origin$Binder.<clinit>:100
1,net.bytebuddy.implementation.bind.annotation.This$Binder.<clinit>:62
1,net.bytebuddy.description.type.TypeDescription$ForLoadedType$Dispatcher$CreationAction.<clinit>:8595
1,net.bytebuddy.description.type.TypeDescription$ForLoadedType$Dispatcher$ForLegacyVm.<clinit>:8619
1,net.bytebuddy.matcher.StringMatcher$Mode$1.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$2.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$3.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$4.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$5.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$6.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$7.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$8.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$9.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode.<clinit>:69
1,net.bytebuddy.implementation.bind.annotation.Super$Binder.<clinit>:206
1,net.bytebuddy.implementation.bind.annotation.Default$Binder.<clinit>:73
1,net.bytebuddy.implementation.bind.annotation.SuperCall$Binder.<clinit>:83
1,net.bytebuddy.implementation.bind.annotation.DefaultCall$Binder.<clinit>:91
1,net.bytebuddy.implementation.bind.annotation.SuperMethod$Binder.<clinit>:86
1,net.bytebuddy.implementation.bind.annotation.DefaultMethod$Binder.<clinit>:90
1,net.bytebuddy.implementation.bind.annotation.FieldValue$Binder.<clinit>:80
