Reading traces...
	read 1000 traces
	read 2000 traces
	read 3000 traces
	read 4000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
	processed 3000 traces
	processed 4000 traces
Total 411960584 events and 151245 traces
Inspecting top 200000 IMM
Finding hot methods...
	processed 1000 events
	processed 2000 events
	processed 3000 events
Number of events, method name
116,net.bytebuddy.jar.asm.signature.SignatureWriter.visitParameterType:120
114,ch.qos.logback.classic.pattern.TargetLengthBasedClassNameAbbreviator.abbreviate:27
114,ch.qos.logback.classic.LoggerContext.getLogger:120
114,org.asteriskjava.live.HangupCause.getByCode:117
113,net.bytebuddy.implementation.auxiliary.MethodCallProxy.extractFields:127
112,net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder$DelegationProcessor.prepare:524
110,net.bytebuddy.matcher.ElementMatchers.anyOf:344
110,net.bytebuddy.jar.asm.Type.getConstructorDescriptor:547
110,org.asteriskjava.manager.internal.ActionBuilderImpl.lcFirst:328
110,net.bytebuddy.jar.asm.ByteVector.enlarge:364
105,net.bytebuddy.implementation.auxiliary.MethodCallProxy.fieldName:145
103,org.asteriskjava.util.internal.streamreader.FastScannerNl.close:134
102,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.resolve:981
102,org.asteriskjava.fastagi.internal.AgiRequestImpl.getArguments:471
100,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Harmonized.getIdentifiers:1071
99,net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder.compile:80
99,org.asteriskjava.manager.response.ManagerResponse.toString:271
98,org.asteriskjava.manager.internal.ManagerConnectionImpl.createInternalActionId:955
98,ch.qos.logback.core.model.processor.ModelInterpretationContext.getDependeeNamesForModel:180
96,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default.extractConstructors:196
93,net.bytebuddy.implementation.attribute.FieldAttributeAppender$ForInstrumentedField.apply:144
91,net.bytebuddy.dynamic.scaffold.subclass.SubclassDynamicTypeBuilder.applyConstructorStrategy:241
91,org.asteriskjava.fastagi.ResourceBundleMappingStrategy.loadResourceBundle:132
90,ch.qos.logback.core.joran.util.beans.BeanDescriptionFactory.create:33
86,ch.qos.logback.core.model.processor.DefaultProcessor.secondPhaseTraverse:226
85,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.compile:636
82,org.asteriskjava.config.ConfigFileReader.processLine:98
79,ch.qos.logback.core.joran.spi.ElementPath.<init>:27
78,net.bytebuddy.matcher.LatentMatcher$Disjunction.resolve:335
72,org.asteriskjava.manager.internal.ManagerConnectionImpl.cleanupActionListeners:1321
72,org.asteriskjava.manager.internal.ActionBuilderImpl.<init>:46
70,net.bytebuddy.dynamic.Transformer$Compound.<init>:634
70,net.bytebuddy.matcher.CollectionOneToOneMatcher.doMatch:54
70,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.<init>:113
66,net.bytebuddy.dynamic.scaffold.RecordComponentRegistry$Default.compile:128
66,ch.qos.logback.core.joran.spi.SimpleRuleStore.addRule:69
65,org.asteriskjava.fastagi.command.ControlStreamFileCommand.buildCommand:228
62,org.asteriskjava.manager.internal.ManagerUtil.addInternalActionId:115
