Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 374642329 events and 96172500 traces
Inspecting top 200 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
Finish cucumber.runtime.junit.ExamplesRunner.buildRunners:27
Starting cucumber.deps.com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.readResolve:103
Finish cucumber.deps.com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.readResolve:103
Starting cucumber.deps.com.thoughtworks.xstream.core.JVM.<clinit>:50
Finish cucumber.deps.com.thoughtworks.xstream.core.JVM.<clinit>:50
Starting cucumber.runtime.model.CucumberExamples.tagsAndInheritedTags:34
Finish cucumber.runtime.model.CucumberExamples.tagsAndInheritedTags:34
Starting cucumber.runtime.io.ResourceLoaderClassFinder.getDescendants:20
Finish cucumber.runtime.io.ResourceLoaderClassFinder.getDescendants:20
Starting cucumber.runtime.model.CucumberScenarioOutline.replaceTokens:115
Finish cucumber.runtime.model.CucumberScenarioOutline.replaceTokens:115
Starting cucumber.deps.com.thoughtworks.xstream.converters.reflection.FieldDictionary.buildMap:121
Finish cucumber.deps.com.thoughtworks.xstream.converters.reflection.FieldDictionary.buildMap:121
Starting cucumber.deps.com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.addDefaultImplementation:53
Finish cucumber.deps.com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.addDefaultImplementation:53
Starting cucumber.deps.com.thoughtworks.xstream.converters.collections.TreeSetConverter.<clinit>:47
Finish cucumber.deps.com.thoughtworks.xstream.converters.collections.TreeSetConverter.<clinit>:47
Starting cucumber.deps.com.thoughtworks.xstream.converters.reflection.FieldDictionary.init:52
Finish cucumber.deps.com.thoughtworks.xstream.converters.reflection.FieldDictionary.init:52
