Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 286376679 events and 33009084 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
2,com.github.davidmoten.guavamini.Optional.get:23
2,com.github.davidmoten.guavamini.Preconditions.checkArgument:19
2,com.github.davidmoten.rtree.RTreeTest.testIterableDeletion:251
2,com.github.davidmoten.rtree.SerializersTest.testDeleteFromFlatBuffersWhenRootNodeIsNonLeaf:123
2,com.github.davidmoten.rtree.SerializersTest.testDeleteFromFlatBuffers:82
2,com.github.davidmoten.rtree.SerializersTest.testAddToFlatBuffersWhenRootNodeIsNonLeaf:101
2,com.github.davidmoten.rtree.SerializersTest.testAddToFlatBuffers:62
2,com.github.davidmoten.rtree.SerializersTest.canRoundTripEmptyTree:144
2,com.esotericsoftware.kryo.Kryo.writeReferenceOrNull:637
2,rx.subscriptions.CompositeSubscription.add:64
2,com.github.davidmoten.rtree.Node$MockitoMock$1034603647$auxiliary$EhE4wE0T.<clinit>:0
2,rx.internal.operators.OperatorMerge$MergeSubscriber.addInner:285
2,rx.internal.operators.OperatorMerge$MergeSubscriber.removeInner:296
2,com.github.davidmoten.rtree.internal.util.PriorityQueue.<clinit>:0
2,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Validator$ForTypeAnnotations.<init>:1273
1,com.github.davidmoten.rtree.fbs.SerializerFlatBuffersTest$3.read:119
1,com.github.davidmoten.rtree.fbs.SerializerFlatBuffers.readFully:164
1,com.esotericsoftware.kryo.serializers.FieldSerializer.buildValidFields:293
1,com.esotericsoftware.kryo.serializers.FieldSerializer.createCachedFields:326
1,com.github.davidmoten.rtree.internal.util.ImmutableStackTest.testIteratorWhenEmpty:54
1,com.esotericsoftware.kryo.util.IdentityObjectIntMap.<init>:61
1,com.esotericsoftware.kryo.util.IntMap.<init>:64
1,com.github.davidmoten.internal.operators.OperatorBoundedPriorityQueueTest$6.call:148
1,com.github.davidmoten.internal.operators.OperatorBoundedPriorityQueueTest.testError:99
1,com.github.davidmoten.rtree.ImageSaverTest$1.call:27
1,com.github.davidmoten.rtree.OnSubscribeSearchTest.testSearchProducerThrowsExceptionFromRequestAll:22
1,com.github.davidmoten.rtree.ImageSaver.run:32
1,com.github.davidmoten.rtree.internal.util.ImmutableStackTest.testIteratorWhenHasOneItem:59
1,com.github.davidmoten.rtree.internal.util.BoundedPriorityQueue.add:62
1,com.github.davidmoten.rtree.internal.util.ImmutableStack$StackIterator.remove:85
1,com.github.davidmoten.rtree.internal.util.ImmutableStackTest.testRemoveThrowsException:34
1,com.esotericsoftware.kryo.serializers.DefaultSerializers$StringSerializer.write:191
1,com.github.davidmoten.rtree.BackpressureTest$5.onNext:178
1,com.github.davidmoten.rtree.BackpressureTest$6.onNext:246
1,com.esotericsoftware.kryo.io.Input.require:174
1,com.esotericsoftware.kryo.util.IntArray.resize:203
1,com.github.davidmoten.rtree.InternalStructure.<clinit>:20
1,rx.internal.util.atomic.LinkedQueueNode.<clinit>:0
1,rx.internal.operators.NotificationLite$1.<clinit>:0
1,rx.internal.operators.NotificationLite$2.<clinit>:0
1,rx.internal.operators.OperatorMerge$MergeProducer.<clinit>:0
1,rx.internal.operators.ObservableSplit$SplitSubscriber$Requested.<clinit>:0
1,rx.internal.operators.OnSubscribeUsing$DisposeAction.<clinit>:0
1,rx.observables.SyncOnSubscribe$SubscriptionProducer.<clinit>:0
1,rx.internal.operators.EmptyObservableHolder.<clinit>:27
1,com.github.davidmoten.rtree.SplitterRStar$SortType.<clinit>:79
1,rx.internal.producers.SingleProducer.<clinit>:0
1,rx.internal.util.UtilityFunctions$AlwaysTrue.<clinit>:59
1,rx.internal.util.InternalObservableUtils.<clinit>:33
1,rx.internal.producers.SingleDelayedProducer.<clinit>:0
1,com.github.davidmoten.guavamini.Optional$NotPresentException.<clinit>:0
1,rx.internal.operators.OperatorElementAt$InnerProducer.<clinit>:0
1,rx.Notification$Kind.<clinit>:176
1,rx.internal.util.UtilityFunctions$Identity.<clinit>:77
1,rx.internal.operators.OperatorGroupBy$State.<clinit>:0
1,com.github.davidmoten.rtree.Serializers$Method.<clinit>:140
1,net.bytebuddy.ClassFileVersion$VersionLocator$CreationAction.<clinit>:308
1,net.bytebuddy.ClassFileVersion$VersionLocator$ForLegacyVm.<clinit>:374
1,net.bytebuddy.NamingStrategy$SuffixingRandom$BaseNameResolver$ForUnnamedType.<clinit>:205
1,net.bytebuddy.implementation.attribute.AnnotationValueFilter$Default$1.<clinit>:0
1,net.bytebuddy.implementation.attribute.AnnotationValueFilter$Default$2.<clinit>:0
1,net.bytebuddy.implementation.attribute.AnnotationValueFilter$Default.<clinit>:61
1,net.bytebuddy.implementation.attribute.AnnotationRetention.<clinit>:14
1,net.bytebuddy.implementation.Implementation$Context$Default$Factory.<clinit>:1467
1,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Harmonizer$ForJavaMethod.<clinit>:606
1,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Merger$Directional.<clinit>:726
1,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Reifying$1.<clinit>:0
1,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Reifying$2.<clinit>:0
1,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Reifying.<clinit>:1370
1,net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default$1.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default$2.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default.<clinit>:214
1,net.bytebuddy.dynamic.scaffold.TypeValidation.<clinit>:21
1,net.bytebuddy.matcher.ModifierMatcher$Mode.<clinit>:47
1,net.bytebuddy.matcher.StringMatcher$Mode$1.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$2.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$3.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$4.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$5.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$6.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$7.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$8.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$9.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode.<clinit>:52
1,net.bytebuddy.description.type.TypeDescription$ForLoadedType.<clinit>:0
1,net.bytebuddy.TypeCache$Sort$1.<clinit>:0
1,net.bytebuddy.TypeCache$Sort$2.<clinit>:0
1,net.bytebuddy.TypeCache$Sort.<clinit>:191
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$1.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$2.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$3.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$4.<clinit>:0
