Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 337022555 events and 10194779 traces
Inspecting top 20000000 IMM
Finding hot methods...
Number of events, method name
3,org.locationtech.jts.geom.util.LinearComponentExtracter.filter:197
3,no.ecc.vectortile.VectorTileEncoderTest.testToGeomType:65
2,org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildTree:80
2,no.ecc.vectortile.VectorTileEncoderTest.testMultiPoint:139
2,no.ecc.vectortile.VectorTileDecoderTest.testWithoutScaling:53
2,org.locationtech.jts.operation.overlay.PointBuilder.filterCoveredNodeToPoint:105
1,org.locationtech.jts.operation.valid.IndexedNestedRingTester.add:49
1,org.locationtech.jts.geomgraph.EdgeRing.addHole:77
1,no.ecc.vectortile.VectorTileEncoderTest.testPoint:124
1,no.ecc.vectortile.VectorTileEncoderTest.testExtentWithScale:215
1,no.ecc.vectortile.VectorTileEncoderTest.testExtentWithoutScale:229
1,org.locationtech.jts.geom.GeometryFactory.<clinit>:0
1,org.locationtech.jts.geom.PrecisionModel$Type.<clinit>:96
1,org.locationtech.jts.geom.PrecisionModel.<clinit>:117
1,org.locationtech.jts.geom.impl.CoordinateArraySequenceFactory.<clinit>:29
1,org.locationtech.jts.geom.Coordinate.<clinit>:0
1,org.locationtech.jts.geom.impl.CoordinateArraySequence.<clinit>:0
1,org.locationtech.jts.geom.Geometry.<clinit>:170
1,org.locationtech.jts.geom.LineString.<clinit>:0
1,org.locationtech.jts.geom.LinearRing.<clinit>:0
1,org.locationtech.jts.geom.Polygon.<clinit>:0
1,org.locationtech.jts.geom.Envelope.<clinit>:0
1,org.locationtech.jts.index.strtree.AbstractSTRtree.<clinit>:0
1,org.locationtech.jts.index.strtree.STRtree.<clinit>:79
1,org.locationtech.jts.index.strtree.ItemBoundable.<clinit>:0
1,org.locationtech.jts.geom.LineSegment.<clinit>:0
1,org.locationtech.jts.index.strtree.AbstractNode.<clinit>:0
1,org.locationtech.jts.index.strtree.STRtree$STRtreeNode.<clinit>:0
1,com.google.protobuf.GeneratedMessageV3.<clinit>:83
1,com.google.protobuf.GeneratedMessageV3$ExtendableMessage.<clinit>:0
1,vector_tile.VectorTile$Tile.<clinit>:5457
1,vector_tile.VectorTile$Tile$Layer.<clinit>:4732
1,vector_tile.VectorTile$Tile$Feature.<clinit>:2586
1,vector_tile.VectorTile$Tile$GeomType.<clinit>:143
1,org.locationtech.jts.geom.Point.<clinit>:0
1,vector_tile.VectorTile$Tile$Value.<clinit>:1428
1,com.google.protobuf.ByteString$LeafByteString.<clinit>:0
1,com.google.protobuf.ByteString$LiteralByteString.<clinit>:0
1,com.google.protobuf.ByteString.<clinit>:87
1,org.locationtech.jts.geom.GeometryCollection.<clinit>:0
1,org.locationtech.jts.geom.MultiLineString.<clinit>:0
1,org.locationtech.jts.math.DD.<clinit>:99
1,org.locationtech.jts.geom.MultiPoint.<clinit>:0
1,com.google.protobuf.AbstractProtobufList.<clinit>:0
1,com.google.protobuf.LazyStringArrayList.<clinit>:68
1,com.google.protobuf.UnmodifiableLazyStringList.<clinit>:0
1,com.google.protobuf.SmallSortedMap$EntrySet.<clinit>:0
^^^ Last method that contains more than one event ^^^
Starting org.locationtech.jts.geomgraph.GeometryGraph.addSelfIntersectionNodes:431
Finish org.locationtech.jts.geomgraph.GeometryGraph.addSelfIntersectionNodes:431
Starting org.locationtech.jts.noding.MCIndexNoder.add:98
Finish org.locationtech.jts.noding.MCIndexNoder.add:98
Starting no.ecc.vectortile.VectorTileDecoderTest.assertEquals:290
Finish no.ecc.vectortile.VectorTileDecoderTest.assertEquals:290
Starting org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:61
Finish org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:61
Starting org.locationtech.jts.geomgraph.PlanarGraph.add:90
Finish org.locationtech.jts.geomgraph.PlanarGraph.add:90
Starting org.locationtech.jts.geomgraph.PlanarGraph.linkResultDirectedEdges:131
Finish org.locationtech.jts.geomgraph.PlanarGraph.linkResultDirectedEdges:131
Starting com.google.protobuf.LazyStringArrayList.add:149
Finish com.google.protobuf.LazyStringArrayList.add:149
Starting vector_tile.VectorTile$Tile$Layer$Builder.addValues:4451
Finish vector_tile.VectorTile$Tile$Layer$Builder.addValues:4451
Starting vector_tile.VectorTile$Tile$Builder.addLayers:5276
Finish vector_tile.VectorTile$Tile$Builder.addLayers:5276
Starting com.google.protobuf.LazyStringArrayList.addAll:172
Finish com.google.protobuf.LazyStringArrayList.addAll:172
Starting org.locationtech.jts.operation.overlay.LineBuilder.collectLineEdge:109
Finish org.locationtech.jts.operation.overlay.LineBuilder.collectLineEdge:109
Starting org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForNext:135
Finish org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForNext:135
Starting no.ecc.vectortile.VectorTileDecoderTest.testPolygon:162
Finish no.ecc.vectortile.VectorTileDecoderTest.testPolygon:162
