Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 347262747 events and 16217154 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
40,no.ecc.vectortile.VectorTileDecoder$FeatureIterator.<init>:126
39,org.locationtech.jts.operation.buffer.BufferSubgraph.clearVisitedEdges:149
39,org.locationtech.jts.operation.buffer.BufferSubgraph.findResultEdges:252
39,org.locationtech.jts.operation.buffer.RightmostEdgeFinder.findEdge:61
36,org.locationtech.jts.noding.SegmentNodeList.iterator:70
35,org.locationtech.jts.geomgraph.PlanarGraph.insertEdge:86
34,org.locationtech.jts.index.strtree.STRtree.createParentBoundables:120
32,no.ecc.vectortile.VectorTileEncoder$Layer.keys:499
32,no.ecc.vectortile.VectorTileEncoder$Layer.values:512
30,org.locationtech.jts.operation.buffer.BufferBuilder.buildSubgraphs:278
30,org.locationtech.jts.geomgraph.EdgeList.addAll:58
30,vector_tile.VectorTile$Tile$Layer$Builder.addFeatures:4010
28,org.locationtech.jts.geomgraph.EdgeRing.computePoints:118
27,org.locationtech.jts.operation.overlay.OverlayOp.isCovered:591
26,com.google.protobuf.LazyStringArrayList.add:149
25,vector_tile.VectorTile$Tile$Layer$Builder.addValues:4451
24,org.locationtech.jts.noding.NodedSegmentString.getNodedSubstrings:61
24,org.locationtech.jts.operation.buffer.BufferBuilder.computeNodedEdges:184
21,org.locationtech.jts.io.WKTWriter.createFormatter:151
20,org.locationtech.jts.geomgraph.EdgeList.iterator:79
18,no.ecc.vectortile.VectorTileEncoder.commands:348
18,org.locationtech.jts.noding.SegmentNodeList.add:52
16,com.google.protobuf.LazyStringArrayList.addAll:177
16,com.google.protobuf.LazyStringArrayList.addAll:172
16,vector_tile.VectorTile$Tile$Builder.addLayers:5276
16,org.locationtech.jts.geomgraph.GeometryGraph.addLineString:290
15,org.locationtech.jts.geomgraph.PlanarGraph.getEdgeIterator:73
14,org.locationtech.jts.operation.relate.EdgeEndBundle.insert:68
12,no.ecc.vectortile.VectorTileEncoderTest.testAttributeTypes:335
10,no.ecc.vectortile.VectorTileDecoderTest.testPoint:70
10,org.locationtech.jts.algorithm.PointLocator.computeLocation:110
9,org.locationtech.jts.operation.buffer.SubgraphDepthLocater.findStabbedSegments:66
9,org.locationtech.jts.noding.SegmentNodeList.addCollapsedNodes:91
8,no.ecc.vectortile.VectorTileDecoderTest.testLineString:109
7,org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForNext:135
7,org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForPrev:102
7,org.locationtech.jts.operation.overlay.MaximalEdgeRing.buildMinimalRings:76
6,no.ecc.vectortile.VectorTileEncoder.commands:340
6,no.ecc.vectortile.VectorTileDecoderTest.testMultiPoint:89
6,org.locationtech.jts.geom.PrecisionModel$Type.<init>:98
6,no.ecc.vectortile.VectorTileEncoderTest.testNullAttributeValue:312
5,org.locationtech.jts.geom.util.LinearComponentExtracter.filter:197
5,org.locationtech.jts.operation.overlay.LineBuilder.collectLineEdge:109
4,org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildTree:80
4,org.locationtech.jts.geomgraph.EdgeRing.addHole:77
4,no.ecc.vectortile.VectorTileDecoderTest.testMultiLineString:134
4,no.ecc.vectortile.VectorTileDecoderTest.testPolygonWithHole:189
4,no.ecc.vectortile.VectorTileDecoderTest.testPolygon:162
4,no.ecc.vectortile.VectorTileEncoderTest.testPolygonCommands:105
4,no.ecc.vectortile.VectorTileEncoderTest.testCommandsFilter:132
4,no.ecc.vectortile.VectorTileEncoderTest.testFourEqualPoints:277
4,no.ecc.vectortile.VectorTileEncoderTest.testEncode:46
4,no.ecc.vectortile.VectorTileEncoderTest.testCCWPolygon:191
4,no.ecc.vectortile.VectorTileEncoderTest.testCWPolygon:220
3,org.locationtech.jts.operation.buffer.OffsetSegmentString.closeRing:104
3,org.locationtech.jts.operation.buffer.OffsetCurveSetBuilder.addCurve:94
3,org.locationtech.jts.operation.buffer.BufferSubgraph.addReachable:116
3,no.ecc.vectortile.VectorTileEncoderTest.testToGeomType:68
3,no.ecc.vectortile.VectorTileEncoderTest.testCommands:79
2,org.locationtech.jts.operation.overlay.PointBuilder.filterCoveredNodeToPoint:105
2,org.locationtech.jts.operation.valid.IndexedNestedRingTester.add:49
2,no.ecc.vectortile.VectorTileDecoderTest.testWithoutScaling:53
2,no.ecc.vectortile.VectorTileEncoderTest.testMultiPoint:171
1,no.ecc.vectortile.VectorTileEncoderTest.testExtentWithScale:248
1,no.ecc.vectortile.VectorTileEncoderTest.testExtentWithoutScale:262
1,no.ecc.vectortile.VectorTileEncoderTest.testPoint:156
1,org.locationtech.jts.geom.GeometryFactory.<clinit>:0
