Reading traces...
Reading specs frequency...
Reading locations...
Counting events...
Total 17719546 events and 9215 traces
Inspecting top 200 IMM
Finding hot methods...
Number of events, method name
Total 2 (2 unique) isolated traces are in hot method
Total 1066 (32 unique) non-isolated traces that have events in hot method
Total 3 (3 unique) events are in isolated traces
Total 5056938 (100701 unique) events are in non-isolated traces (4045182 / 80513 unique are in hot method)
Specs that have isolated traces:
	Iterator_HasNext (2 traces / 2 unique traces) (3 events / 3 unique events)
Specs that have non-isolated traces:
	Iterator_HasNext (535 traces / 15 unique traces) (2528548 events / 50375 unique events) (2022806 events / 40307 unique events in hot method)
	Collection_UnsafeIterator (388 traces / 14 unique traces) (2528002 events / 50218 unique events) (2022131 events / 40101 unique events in hot method)
	Iterator_RemoveOnce (143 traces / 3 unique traces) (388 events / 108 unique events) (245 events / 105 unique events in hot method)
Classifier (fi.solita.utils.functional.Iterables$ConcatenatingIterable$1.hasNext:357): CUT,ISOLATED_MULTIPLE_UNIQUE_NO_REDUNDANT,NOT_ISOLATED_MULTIPLE_UNIQUE

#3
Inspecting hot method fi.solita.utils.functional.Iterables$ConcatenatingIterable$1.next:365...
Checking for isolation...
2021627,1308,388,920
Total 2021627 (530169 unique) events are in hot method
Total 1308 (35 unique) traces are in hot method
Total 388 (5 unique) isolated traces are in hot method
Total 920 (30 unique) non-isolated traces that have events in hot method
Total 505409 (5011 unique) events are in isolated traces
Total 6571859 (1615600 unique) events are in non-isolated traces (1516218 / 525158 unique are in hot method)
Specs that have isolated traces:
	Iterator_RemoveOnce (388 traces / 5 unique traces) (505409 events / 5011 unique events)
Specs that have non-isolated traces:
	Iterator_HasNext (535 traces / 19 unique traces) (4043949 events / 1565474 unique events) (1010818 events / 515138 unique events in hot method)
	Collection_UnsafeIterator (385 traces / 11 unique traces) (2527910 events / 50126 unique events) (505400 events / 10020 unique events in hot method)
Classifier (fi.solita.utils.functional.Iterables$ConcatenatingIterable$1.next:365): CUT,ISOLATED_MULTIPLE_UNIQUE,NOT_ISOLATED_MULTIPLE_UNIQUE

#4
Inspecting hot method fi.solita.utils.functional.Collections.newSet:900...
Checking for isolation...
2020412,6,3,3
Total 2020412 (2020412 unique) events are in hot method
Total 6 (6 unique) traces are in hot method
Total 3 (3 unique) isolated traces are in hot method
Total 3 (3 unique) non-isolated traces that have events in hot method
Total 505105 (505105 unique) events are in isolated traces
Total 2020430 (2020430 unique) events are in non-isolated traces (1515307 / 1515307 unique are in hot method)
Specs that have isolated traces:
	Iterator_RemoveOnce (2 traces / 2 unique traces) (505102 events / 505102 unique events)
	Iterator_HasNext (1 traces / 1 unique traces) (3 events / 3 unique events)
Specs that have non-isolated traces:
	Collection_UnsafeIterator (1 traces / 1 unique traces) (4 events / 4 unique events) (3 events / 3 unique events in hot method)
	Iterator_HasNext (1 traces / 1 unique traces) (1515304 events / 1515304 unique events) (1010203 events / 1010203 unique events in hot method)
	Set_ItselfAsElement (1 traces / 1 unique traces) (505122 events / 505122 unique events) (505101 events / 505101 unique events in hot method)
Classifier (fi.solita.utils.functional.Collections.newSet:900): CUT,NOT_REDUNDANT_TRACES

#5
Inspecting hot method fi.solita.utils.functional.Iterables$TransformingIterable$1.next:552...
Checking for isolation...
1335842,1013,355,658
Total 1335842 (222592 unique) events are in hot method
Total 1013 (36 unique) traces are in hot method
Total 355 (10 unique) isolated traces are in hot method
Total 658 (26 unique) non-isolated traces that have events in hot method
Total 667517 (111227 unique) events are in isolated traces
Total 1337685 (222800 unique) events are in non-isolated traces (668325 / 111365 unique are in hot method)
Specs that have isolated traces:
	Iterator_RemoveOnce (355 traces / 10 unique traces) (667517 events / 111227 unique events)
