Reading traces...
	read 1000 traces
	read 2000 traces
	read 3000 traces
	read 4000 traces
	read 5000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
	processed 3000 traces
	processed 4000 traces
	processed 5000 traces
Total 2410270 events and 236939 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
	processed 2000 events
Number of events, method name
36,com.google.inject.InjectorShell$Builder.addModules:103
36,com.google.inject.internal.AbstractBindingBuilder.setBinding:65
36,com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx.callOnCloseListeners:489
36,com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx.callOnOpenListeners:335
36,com.orientechnologies.orient.core.storage.impl.memory.ODirectMemoryOnlyDiskCache$MemoryFile.loadPage:312
36,com.orientechnologies.orient.core.db.record.ORecordLazySet.<init>:67
36,com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.setCluster:1839
36,com.orientechnologies.orient.core.db.record.OTrackedSet.<init>:49
36,com.orientechnologies.common.concur.resource.OSharedContainerImpl.getResource:53
33,com.orientechnologies.common.listener.OListenerManger.resetListeners:58
32,com.google.inject.Initializer.validateOustandingInjections:73
32,com.google.inject.InjectorShell$Builder.build:120
32,com.orientechnologies.orient.etl.OETLProcessor.end:440
32,com.google.inject.internal.ImmutableSet.copyOfInternal:149
32,com.google.inject.InjectorBuilder.injectDynamically:168
32,com.google.inject.spi.InjectionPoint.forMember:104
32,com.google.inject.internal.cglib.core.ReflectUtils.<clinit>:33
32,com.google.inject.spi.Elements$RecordingBinder.install:216
31,com.google.inject.internal.asm.Label.a:0
30,com.orientechnologies.orient.client.remote.OEngineRemote.removeStorage:67
30,com.orientechnologies.orient.core.sql.OSQLEngine.getCollate:287
30,com.orientechnologies.orient.core.db.record.ORecordTrackedSet.<init>:49
30,com.orientechnologies.orient.core.metadata.schema.clusterselection.OClusterSelectionFactory.registerStrategy:39
30,com.orientechnologies.orient.core.db.record.ORecordLazySet.add:125
29,com.google.inject.internal.ImmutableList$RegularImmutableList.<init>:344
29,com.orientechnologies.orient.etl.OETLProcessor.executeSequentially:466
28,com.google.inject.internal.AbstractBindingBuilder.<init>:53
27,com.orientechnologies.orient.core.tx.OTransactionRealAbstract.getAllRecordEntries:136
27,com.orientechnologies.orient.core.tx.OTransactionRealAbstract.getCurrentRecordEntries:132
27,com.orientechnologies.orient.core.db.record.ORecordTrackedSet.fireCollectionChangedEvent:202
27,com.orientechnologies.orient.core.index.OIndexManagerAbstract.clearMetadata:405
27,com.orientechnologies.orient.core.db.record.OTrackedMap.<init>:55
26,com.orientechnologies.orient.graph.sql.functions.OGraphFunctionFactory.register:53
26,com.orientechnologies.orient.core.sql.operator.ODefaultQueryOperatorFactory.<clinit>:37
24,com.google.inject.internal.Iterables$1.apply:97
24,com.google.inject.Initializer.injectAll:90
24,com.google.inject.InheritingState.getTypeListenerBindings:127
24,com.orientechnologies.common.listener.OListenerManger.unregisterListener:52
24,com.orientechnologies.orient.core.index.OIndexes.getAllFactories:86
24,com.orientechnologies.orient.core.db.record.ORecordLazySet$1.update:111
24,com.google.inject.MembersInjectorStore.createWithListeners:74
24,com.google.inject.ProxyFactory.<init>:67
24,com.google.inject.internal.SourceProvider.asStrings:52
24,com.orientechnologies.common.factory.OConfigurableStatefulFactory.register:76
24,com.orientechnologies.orient.etl.OETLComponentFactory.registerSource:88
24,com.orientechnologies.orient.core.tx.OTransactionAbstract.lockRecord:109
24,com.orientechnologies.orient.core.metadata.schema.OType.<init>:174
21,com.tinkerpop.blueprints.impls.orient.OrientBaseGraph$10.call:1509
21,com.orientechnologies.orient.core.sql.query.OSQLSynchQuery.reset:63
21,com.orientechnologies.orient.core.sql.query.OSQLSynchQuery.run:79
21,com.orientechnologies.orient.core.sql.OFilterAnalyzer.analyzeIndexMethod:154
21,com.orientechnologies.orient.core.storage.ORecordDuplicatedException.toString:58
21,com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.delete:324
20,com.google.inject.spi.InjectionPoint.addInjectorsForMembers:359
20,com.google.inject.internal.ImmutableSet$Builder.add:588
18,com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx.create:357
18,com.google.inject.internal.cglib.core.ReflectUtils.addAllMethods:348
18,com.orientechnologies.orient.core.metadata.security.ORole.getRuleSet:362
18,com.orientechnologies.orient.core.metadata.schema.OClassImpl.addBaseClasses:2061
18,com.orientechnologies.orient.core.metadata.schema.OPropertyImpl.setCollateInternal:1208
18,com.orientechnologies.orient.core.command.script.OScriptManager.<init>:64
18,com.google.inject.internal.cglib.core.TypeUtils.<clinit>:22
18,com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx.setProperty:1186
18,com.orientechnologies.common.profiler.OAbstractProfiler.registerHookValue:289
