Reading traces...
Reading specs frequency...
Reading locations...
Counting events...
Total 2222103 events and 555529 traces
Inspecting top 200 IMM
Finding hot methods...
Number of events, method name
1,com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl.<clinit>:0
1,com.fasterxml.jackson.databind.DeserializationContext.<clinit>:0
1,com.fasterxml.jackson.databind.deser.DefaultDeserializationContext.<clinit>:0
1,com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$Base.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$BooleanDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$ByteDeser.<clinit>:0
1,com.fasterxml.jackson.databind.type.ClassKey.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$ShortDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$IntDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$LongDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$FloatDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$DoubleDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$StringDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$CharDeser.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$BoolKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$ByteKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$CharKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$ShortKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$IntKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$LongKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$FloatKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$DoubleKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$DateKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$CalendarKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$UuidKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$LocaleKD.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StdScalarDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.FromStringDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$LocaleDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.StringDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$PrimitiveOrWrapperDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BooleanDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$ByteDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$ShortDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$CharacterDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$IntegerDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$LongDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$FloatDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$DoubleDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$NumberDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BigDecimalDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BigIntegerDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.DateDeserializers$DateBasedDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.DateDeserializers$CalendarDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.DateDeserializers$DateDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.DateDeserializers$SqlDateDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.DateDeserializers$TimestampDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.DateDeserializers$TimeZoneDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$UUIDDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$URLDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$URIDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$FileDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$CurrencyDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$PatternDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$InetAddressDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$CharsetDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$AtomicBooleanDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.ClassDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$StackTraceElementDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JacksonDeserializers$JavaTypeDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.deser.std.JacksonDeserializers$TokenBufferDeserializer.<clinit>:0
1,com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig.<clinit>:15
1,com.fasterxml.jackson.databind.ext.OptionalHandlerFactory.<clinit>:37
1,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.<clinit>:48
1,com.fasterxml.jackson.databind.deser.DeserializerCache.<clinit>:0
1,com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig.<clinit>:18
1,com.fasterxml.jackson.databind.ser.BeanSerializerFactory.<clinit>:60
1,com.fasterxml.jackson.core.util.BufferRecycler$ByteBufferType.<clinit>:16
1,com.fasterxml.jackson.core.util.BufferRecycler$CharBufferType.<clinit>:44
1,com.fasterxml.jackson.databind.introspect.AnnotatedMember.<clinit>:0
1,com.fasterxml.jackson.databind.introspect.AnnotatedField.<clinit>:0
1,com.fasterxml.jackson.databind.introspect.AnnotatedWithParams.<clinit>:0
1,com.fasterxml.jackson.databind.introspect.AnnotatedMethod.<clinit>:0
1,com.fasterxml.jackson.databind.introspect.AnnotatedConstructor.<clinit>:0
1,com.fasterxml.jackson.databind.introspect.AnnotatedParameter.<clinit>:0
1,com.fasterxml.jackson.databind.type.CollectionLikeType.<clinit>:0
1,com.fasterxml.jackson.databind.type.CollectionType.<clinit>:0
1,com.fasterxml.jackson.annotation.JsonInclude$Include.<clinit>:50
1,com.fasterxml.jackson.annotation.JsonFormat$Shape.<clinit>:122
1,com.fasterxml.jackson.databind.type.MapLikeType.<clinit>:0
1,com.fasterxml.jackson.databind.type.MapType.<clinit>:0
1,com.fasterxml.jackson.databind.jsontype.NamedType.<clinit>:0
^^^ Last method that contains more than one event ^^^
Starting com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._addInjectables:546
Finish com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._addInjectables:546
Starting com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._addMethods:440
Finish com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._addMethods:440
Starting com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExceptionError.beforeExecute:99
Finish com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExceptionError.beforeExecute:99
Starting com.fasterxml.jackson.databind.ser.impl.JsonSerializerMap.<init>:19
Finish com.fasterxml.jackson.databind.ser.impl.JsonSerializerMap.<init>:19
Starting org.slf4j.helpers.Util.report:43
Finish org.slf4j.helpers.Util.report:43
Starting com.flipkart.databuilderframework.engine.impl.DataBuilderFactoryImpl.create:21
Finish com.flipkart.databuilderframework.engine.impl.DataBuilderFactoryImpl.create:21
Starting com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.getProperties:139
Finish com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.getProperties:139
Starting com.google.common.collect.RegularImmutableSet.<init>:40
Finish com.google.common.collect.RegularImmutableSet.<init>:40
Starting com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.close:844
Finish com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.close:844
Starting com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver.collectAndResolveSubtypes:110
Finish com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver.collectAndResolveSubtypes:110
Starting com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._property:769
Finish com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._property:769
Starting com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveFields:462
Finish com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveFields:462
Starting com.flipkart.databuilderframework.engine.DataFlowBuilder.generateGraph:38
Finish com.flipkart.databuilderframework.engine.DataFlowBuilder.generateGraph:38
Starting com.flipkart.databuilderframework.model.ExecutionGraph.deepCopy:32
Finish com.flipkart.databuilderframework.model.ExecutionGraph.deepCopy:32
Starting com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerAfterExceptionError.afterExecute:107
Finish com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerAfterExceptionError.afterExecute:107
Starting com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerBeforeExecutionError.afterExecute:56
Finish com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerBeforeExecutionError.afterExecute:56
Starting com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExecutionError.afterExecute:80
Finish com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExecutionError.afterExecute:80
Starting com.fasterxml.jackson.databind.ObjectMapper._configAndWriteValue:2611
Finish com.fasterxml.jackson.databind.ObjectMapper._configAndWriteValue:2611
Starting com.flipkart.databuilderframework.engine.DataSetAccessor.merge:89
Finish com.flipkart.databuilderframework.engine.DataSetAccessor.merge:89
Starting com.google.common.collect.Sets$2.iterator:649
Finish com.google.common.collect.Sets$2.iterator:649
Starting com.flipkart.databuilderframework.DataFlowExecutorTest$TestListener.beforeExecute:23
Finish com.flipkart.databuilderframework.DataFlowExecutorTest$TestListener.beforeExecute:23
Starting com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExecutionError.beforeExecute:72
Finish com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExecutionError.beforeExecute:72
Starting com.flipkart.databuilderframework.flowtest.tests.FlowTest.testRunMultiStep:48
Finish com.flipkart.databuilderframework.flowtest.tests.FlowTest.testRunMultiStep:48
Starting com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerAfterExecutionError.afterExecute:81
Finish com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerAfterExecutionError.afterExecute:81
Starting com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveClassAnnotations:292
Finish com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveClassAnnotations:292
Starting com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.collect:228
Finish com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.collect:228
Starting com.flipkart.databuilderframework.TestBuilderC.process:13
Finish com.flipkart.databuilderframework.TestBuilderC.process:13
Starting com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveCreators:326
Finish com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveCreators:326
Starting com.flipkart.databuilderframework.engine.DataSetAccessor.copy:125
Finish com.flipkart.databuilderframework.engine.DataSetAccessor.copy:125
Starting com.flipkart.databuilderframework.engine.SimpleDataFlowExecutor.run:25
Finish com.flipkart.databuilderframework.engine.SimpleDataFlowExecutor.run:25
Starting com.fasterxml.jackson.databind.introspect.AnnotatedClass._findFields:668
Finish com.fasterxml.jackson.databind.introspect.AnnotatedClass._findFields:668
Starting com.fasterxml.jackson.databind.ser.impl.StringCollectionSerializer.serializeContents:140
Finish com.fasterxml.jackson.databind.ser.impl.StringCollectionSerializer.serializeContents:140
Starting com.fasterxml.jackson.databind.ser.BasicSerializerFactory.buildContainerSerializer:477
Finish com.fasterxml.jackson.databind.ser.BasicSerializerFactory.buildContainerSerializer:477
Starting com.fasterxml.jackson.core.util.TextBuffer.append:445
Finish com.fasterxml.jackson.core.util.TextBuffer.append:445
Starting com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveMemberMethods:413
Finish com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveMemberMethods:413
Starting com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._addCreators:394
Finish com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._addCreators:394
Starting com.fasterxml.jackson.databind.type.TypeBindings.typesAsArray:186
Finish com.fasterxml.jackson.databind.type.TypeBindings.typesAsArray:186
Starting com.fasterxml.jackson.databind.ser.SerializerCache.addTypedSerializer:121
